StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,D_PropCompGood70_1,D_PropHighGood70_1,D_PropLowGood70_1,D_PropCompBad70_1,D_PropBadHigh70_1,D_PropLowBad70_1,D_CompCheck,B_PropCompGood70_1,B_PropHighGood70_1,B_PropLowGood70_1,B_PropCompBad70_1,B_PropHighBad70_1,B_PropLowBad70_1,B_CompCheck,C_PropCompGood70_1,C_PropHighGood70_1,C_PropLowGood70_1,C_PropCompBad70_1,C_PropHighBad70_1,C_PropLowBad70_1,C_CompCheck,D_PropCompGood85_1,D_PropHighGood85_1,D_PropLowGood85_1,D_PropCompBad85_1,D_PropHighBad85_1,D_PropLowBad85_1,B_PropCompGood85_1,B_PropHighGood85_1,B_PropLowGood85_1,B_PropCompBad85_1,B_PropHighBad85_1,B_PropLowBad85_1,C_PropCompGood85_1,C_PropHighGood85_1,C_PropLowGood85_1,C_PropCompBad85_1,C_PropHighBad85_1,C_PropLowBad85_1,D_PropCompGood98_1,D_PropHighGood98_1,D_PropLowGood98_1,D_PropCompBad98_1,D_PropHighBad98_1,D_PropLowBad98_1,B_PropCompGood98_1,B_PropHighGood98_1,B_PropLowGood98_1,B_PropCompBad98_1,B_PropHighBad98_1,B_PropLowBad98_1,C_PropCompGood98_1,C_PropHighGood98_1,C_PropLowGood98_1,C_PropCompBad98_1,C_PropHighGood98_1,C_PropLowBad98_1,D_StabCompGood70_1,D_StabHighGood70_1,D_StabLowGood70_1,D_StabCompBad70_1,D_StabHighBad70_1,D_StabLowBad70_1,B_StabCompGood70_1,B_StabHighGood70_1,B_StabLowGood70_1,B_StabCompBad70_1,B_StabHighBad70_1,B_StabLowBad70_1,C_StabCompGood70_1,C_StabHighGood70_1,C_StabLowGood70_1,C_StabCompBad70_1,C_StabHighBad70_1,C_StabLowBad70_1,D_StabCompGood85_1,D_StabHighGood85_1,D_StabLowGood85_1,D_StabCompBad85_1,D_StabHighBad85_1,D_StabLowBad85_1,B_StabCompGood85_1,B_StabHighGood85_1,B_StabLowGood85_1,B_StabCompBad85_1,B_StabHighBad85_1,B_StabLowBad85_1,C_StabCompGood85_1,C_StabHighGood85_1,C_StabLowGood85_1,C_StabCompBad85_1,C_StabHighBad85_1,C_StabLowBad85_1,D_StabCompGood98_1,D_StabHighGood98_1,D_StabLowGood98_1,D_StabCompBad98_1,D_StabHighBad98_1,D_StabLowBad98_1,B_StabCompGood98_1,B_StabHighGood98_1,B_StabLowGood98_1,B_StabCompBad98_1,B_StabHighBad98_1,B_StabLowBad98_1,C_StabCompGood98_1,C_StabHighGood98_1,C_StabLowGood98_1,C_StabCompBad98_1,C_StabHighBad98_1,C_StabLowBad98_1,Feedback,PROLIFIC_PID,pay,time,STUDY_ID,SESSION_ID,Vignette,Group
12/20/21 11:51,12/20/21 11:55,IP Address,*******,100,248,TRUE,12/20/21 11:55,R_22GhpKMfsyquCLI,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c961ee66357fb0001ef4b4a,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c961ee66357fb0001ef4b4a,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0c0e372876b4f2fde94,Drol,Prop_Loss_2
12/20/21 11:54,12/20/21 11:56,IP Address,*******,100,119,TRUE,12/20/21 11:56,R_2b4bznrCW9gTd1l,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5b5c3b266b25590001778ea1,3,2,2,-3,-3,-3,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b5c3b266b25590001778ea1,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d148399a61b9c0ea57bd,Drol,Prop_No_Loss
12/20/21 11:54,12/20/21 11:56,IP Address,*******,100,117,TRUE,12/20/21 11:56,R_3dWgBLN3rHlmU9J,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,59d75f1b8fd07a0001841feb,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no issues at all - Merry Christmas!!,59d75f1b8fd07a0001841feb,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d1546a4866622c6598aa,Chapagite,Prop_Loss_2
12/20/21 11:52,12/20/21 11:56,IP Address,*******,100,227,TRUE,12/20/21 11:56,R_0k52xGcGlCnJaA9,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e1a10b9e8a66327ebe86b79,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,-2,-2,-2,,,,,,,,,,,,,,,,,,,NOPE,5e1a10b9e8a66327ebe86b79,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0e58d61c47664c66281,Chapagite,Stab_Loss_1
12/20/21 11:54,12/20/21 11:56,IP Address,*******,100,119,TRUE,12/20/21 11:56,R_1gii0H5SMMKRXFS,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f4fe40c4af6f3120ff17532,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,-3,3,3,-3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4fe40c4af6f3120ff17532,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d15cbcab97abe12b5959,Chapagite,Prop_Loss_1
12/20/21 11:54,12/20/21 11:56,IP Address,*******,100,91,TRUE,12/20/21 11:56,R_3g7oRiqvUYbucfW,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5589be79fdf99b18be320155,,,,,,,,3,3,3,-3,-3,-3,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5589be79fdf99b18be320155,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d17cddc37b2a6f924311,Bricofly,Prop_No_Loss
12/20/21 11:49,12/20/21 11:56,IP Address,*******,100,433,TRUE,12/20/21 11:56,R_1KrLtnmRXm1K9DT,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e3d8d90de328d044e7c6ffb,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3d8d90de328d044e7c6ffb,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0266f72fc99100ea97f,Drol,Stab_No_Loss
12/20/21 11:55,12/20/21 11:56,IP Address,*******,100,96,TRUE,12/20/21 11:56,R_2Tphi30iSFLh9nR,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ff591cba89e1b000bfb9852,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff591cba89e1b000bfb9852,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d191ac670c38548062f9,Drol,Stab_Loss_1
12/20/21 11:52,12/20/21 11:57,IP Address,*******,100,324,TRUE,12/20/21 11:57,R_1jfUQnSSp91E4Es,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5825dc1f7fcbaa000134776e,,,,,,,,3,1,1,-2,-2,-2,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5825dc1f7fcbaa000134776e,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0c85a8f6e7c3b609630,Bricofly,Prop_No_Loss
12/20/21 11:52,12/20/21 11:57,IP Address,*******,100,290,TRUE,12/20/21 11:57,R_2fqHgC4fYV30tEf,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5df15bc3361a8506b94f79ed,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,-2,-1,-1,,5df15bc3361a8506b94f79ed,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0fc9da8f898de233d34,Chapagite,Stab_Loss_2
12/20/21 11:54,12/20/21 11:57,IP Address,*******,100,179,TRUE,12/20/21 11:57,R_2z8Flv7Vf7hiwFH,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5dac4dad5e53cc001499f1f6,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dac4dad5e53cc001499f1f6,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d1699314f339fbf602e0,Drol,Prop_Loss_2
12/20/21 11:52,12/20/21 11:57,IP Address,*******,100,301,TRUE,12/20/21 11:57,R_3qjuwWadAGSOCDl,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61420695592e4411bb075b8b,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,3,-3,-3,-3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61420695592e4411bb075b8b,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d10268a86f8b454a0927,Drol,Stab_Loss_1
12/20/21 11:56,12/20/21 11:58,IP Address,*******,100,111,TRUE,12/20/21 11:58,R_yrupcLAHlTJGPlL,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fecf6e660d5fba3b127a9c4,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fecf6e660d5fba3b127a9c4,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d1c79618e128d17f204c,Drol,Stab_No_Loss
12/20/21 11:53,12/20/21 11:58,IP Address,*******,100,294,TRUE,12/20/21 11:58,R_2iCRhtscHrrLZAJ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e238c0a415cc263c2afd470,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e238c0a415cc263c2afd470,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d117d829a19a6c3f64e4,Drol,Stab_Loss_1
12/20/21 11:55,12/20/21 11:58,IP Address,*******,100,167,TRUE,12/20/21 11:58,R_2bWfcl3pxgCexKF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60c90880a1658fe3dd81094d,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,2,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c90880a1658fe3dd81094d,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d19e1c5614f5883fadeb,Bricofly,Prop_Loss_1
12/20/21 11:55,12/20/21 11:58,IP Address,*******,100,159,TRUE,12/20/21 11:58,R_2xLiJSSNSndDTj1,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60165507aa37e17db2544e4d,,,,,,,,2,2,2,-3,-3,-3,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60165507aa37e17db2544e4d,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d1b0ad2042570fca88e4,Bricofly,Prop_No_Loss
12/20/21 11:55,12/20/21 11:58,IP Address,*******,100,177,TRUE,12/20/21 11:58,R_2WNLoSUgYyXU50g,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f15dc270a46a66f60691e4a,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,-3,-3,-3,,,,,,,,,,,,,,5f15dc270a46a66f60691e4a,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d1b0d75f075105bab76d,Drol,Stab_Loss_2
12/20/21 11:54,12/20/21 11:58,IP Address,*******,100,249,TRUE,12/20/21 11:58,R_6JuSmimaObUVHZD,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c4fa169ee5ae100010a2057,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c4fa169ee5ae100010a2057,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d16d16854973b5243cd6,Drol,Stab_No_Loss
12/20/21 11:56,12/20/21 11:59,IP Address,*******,100,163,TRUE,12/20/21 11:59,R_1GWDY8loFO7cXgO,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60cea844a7fff29a2a57f97e,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,-3,-3,-3,,,,,,,,60cea844a7fff29a2a57f97e,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d1cb04712f4cdf470c1f,Bricofly,Stab_Loss_2
12/20/21 11:57,12/20/21 11:59,IP Address,*******,100,108,TRUE,12/20/21 11:59,R_3soTA9Ylc9TpNqD,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e06389719232d022f392c9a,,,,,,,Drol,,,,,,,,,,,,,,,3,-2,0,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e06389719232d022f392c9a,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d202d0c23ced3b9ab5b4,Drol,Prop_Loss_1
12/20/21 11:56,12/20/21 11:59,IP Address,*******,100,187,TRUE,12/20/21 11:59,R_3eai95xIn8ekrMz,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60ebbdd7a4f2acdb9a9769e5,,,,,,,Drol,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ebbdd7a4f2acdb9a9769e5,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d1c41ad8661289e28c22,Drol,Prop_Loss_1
12/20/21 11:56,12/20/21 11:59,IP Address,*******,100,154,TRUE,12/20/21 11:59,R_116ZVVQ5eVLjFBz,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,615351cf254ed1f941d06e61,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615351cf254ed1f941d06e61,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d1e797f05c89f1d2da76,Drol,Stab_Loss_1
12/20/21 11:56,12/20/21 11:59,IP Address,*******,100,172,TRUE,12/20/21 11:59,R_1cT9wgbjguouGJ6,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,59e7477e3e4b5a00016aa4d2,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59e7477e3e4b5a00016aa4d2,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d1e4e37ca7a353874945,Bricofly,Prop_Loss_2
12/20/21 11:42,12/20/21 11:59,IP Address,*******,100,1000,TRUE,12/20/21 11:59,R_DJgRNozjdCBsbZf,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,559b1e92fdf99b426abb6227,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no, all good :D",559b1e92fdf99b426abb6227,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0ce9fb56b1ff17d5faf82,Bricofly,Stab_No_Loss
12/20/21 11:54,12/20/21 11:59,IP Address,*******,100,318,TRUE,12/20/21 11:59,R_3feHXM1TNf5Bc6E,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60a2dd0e1d378ad4d982dae3,,,,,,,,,,,,,,,2,2,2,-2,-2,-2,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing was confusing or frustrating ,60a2dd0e1d378ad4d982dae3,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d15202497c65ebfbfc48,Chapagite,Prop_No_Loss
12/20/21 11:56,12/20/21 11:59,IP Address,*******,100,195,TRUE,12/20/21 11:59,R_eKyqidP3unjTtTj,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c51d7f198b0ff000110dba8,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2,-1,-2,-2,-2,nothing was confusing,5c51d7f198b0ff000110dba8,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d1e136cc656fe8373eb9,Chapagite,Stab_Loss_2
12/20/21 11:58,12/20/21 12:00,IP Address,*******,100,93,TRUE,12/20/21 12:00,R_3M3TBkLtya23VeD,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f230bf8e7c33a062d203d0d,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-3,-3,1,-3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f230bf8e7c33a062d203d0d,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d22eac56df57af9f6f96,Bricofly,Prop_Loss_2
12/20/21 11:57,12/20/21 12:00,IP Address,*******,100,140,TRUE,12/20/21 12:00,R_2aUHGNxEABOFjQI,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5df967d2f6191f6e87b236e6,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df967d2f6191f6e87b236e6,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d222343ed8535b2f2722,Drol,Stab_No_Loss
12/20/21 11:52,12/20/21 12:00,IP Address,*******,100,444,TRUE,12/20/21 12:00,R_2V2OuvNAzDb17ou,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5b846b48338a930001566887,,,,,,,Drol,,,,,,,,,,,,,,,1,2,1,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The picture had a smooth stem. ,5b846b48338a930001566887,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0febc1e3f030710c021,Drol,Prop_Loss_1
12/20/21 11:57,12/20/21 12:00,IP Address,*******,100,188,TRUE,12/20/21 12:00,R_2QyRXcimxZk4MPH,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f218ec7604e35564a7ea1ea,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The only slightly confusing thing was rating on a scale of bad to good, I don't feel like any of these results would be bad to share since it's new & important information regardless.",5f218ec7604e35564a7ea1ea,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d1f41f9c1e3d7fa1cdb4,Chapagite,Prop_Loss_2
12/20/21 11:58,12/20/21 12:00,IP Address,*******,100,120,TRUE,12/20/21 12:00,R_3pm1k26pIOWUcrj,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5a4a94fef7b7bc00014e1462,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-2,-2,-3,,,,,,,,,,,,,,,,,,,,,,,,,n/a,5a4a94fef7b7bc00014e1462,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d25627662f4b40289821,Bricofly,Stab_Loss_1
12/20/21 11:52,12/20/21 12:00,IP Address,*******,100,510,TRUE,12/20/21 12:00,R_3g6gLJjqegi134U,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f3153a6180dcf0d8dd72a45,2,2,2,-3,-3,-3,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3153a6180dcf0d8dd72a45,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0de987ff32371c94996,Drol,Prop_No_Loss
12/20/21 11:58,12/20/21 12:01,IP Address,*******,100,124,TRUE,12/20/21 12:01,R_3RxYd3tZdzTtVm6,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60ae54561666056b2558ba4d,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,-3,-3,-3,,60ae54561666056b2558ba4d,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d267f648048b9deba1a1,Chapagite,Stab_Loss_2
12/20/21 12:00,12/20/21 12:01,IP Address,*******,100,47,TRUE,12/20/21 12:01,R_2ZE31B2WjM0V652,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,599314b360937e0001899338,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,everything was fine,599314b360937e0001899338,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d2d91e909b2139f3d90b,Drol,Stab_No_Loss
12/20/21 11:59,12/20/21 12:01,IP Address,*******,100,139,TRUE,12/20/21 12:01,R_1NyLO5eZ5D8UJes,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61537b604de14958a9c7f945,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61537b604de14958a9c7f945,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d27be37ca7a35387494d,Drol,Stab_No_Loss
12/20/21 11:59,12/20/21 12:01,IP Address,*******,100,127,TRUE,12/20/21 12:01,R_3PFRqhoIJKIeGCn,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5bc6261ed1a8d6000116dc69,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc6261ed1a8d6000116dc69,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d299689668cc7d46d1aa,Drol,Prop_Loss_2
12/20/21 11:57,12/20/21 12:01,IP Address,*******,100,253,TRUE,12/20/21 12:01,R_27lMPn2hJOaw8TN,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fc29e457497e203c3af6bb9,,,,,,,,,,,,,,,2,2,2,-3,-3,-3,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fc29e457497e203c3af6bb9,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d22543a3e1b7fff15162,Chapagite,Prop_No_Loss
12/20/21 12:00,12/20/21 12:02,IP Address,*******,100,95,TRUE,12/20/21 12:02,R_0vpuDc71AgWPx5L,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,615b73fe75e9b589618b22b9,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,-3,-3,-3,,,,,,,,615b73fe75e9b589618b22b9,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d2ca69b41a2e57f8a455,Bricofly,Stab_Loss_2
12/20/21 12:00,12/20/21 12:02,IP Address,*******,100,95,TRUE,12/20/21 12:02,R_2S84GeDWV5V9c66,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e5963e7d9d6811731e7eff9,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e5963e7d9d6811731e7eff9,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d2c98d5659b31303c148,Drol,Stab_Loss_1
